web-scraper-order,web-scraper-start-url,products,products-href,product_name,general_description,product_brand,product_description,product_specs
"1718376189-28","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","485-5290: 450 Backhoe Loaders Hydraulic","https://parts.cat.com/en/catcorp/485-5290","485-5290: 450 Backhoe Loaders Hydraulic","Increase machine versatility and improve overall production.","Brand: Cat","Cat® Dual Lock™ Pin Grabber Couplers allow work tools to be changed quickly - improving overall production and increasing machine versatility.","[{""product_specs"":""Weight: 156 kg""},{""product_specs"":""Width: 379 mm""},{""product_specs"":""Length: 775 mm""},{""product_specs"":""Overall Height: 348 mm""},{""product_specs"":""Interface Type: Pin On""},{""product_specs"":""Required Hydraulics: Dedicated Factory Installed""}]"
"1718376191-29","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","485-0314: 8 Ton Mini Excavators Manual","https://parts.cat.com/en/catcorp/485-0314","485-0314: 8 Ton Mini Excavators Manual","Cat® Pin Lock Couplers are fully compatible with Wain-Roy and Gannon-style buckets.","Brand: Cat","Fully compatible with Wain-Roy and Gannon-style buckets, the Cat® Pin Lock/Tilt Lock Coupler system is the key to new levels of performance on any Cat Mini Excavator. New machines can take advantage of existing bucket inventory. New buckets and work tools can be shared with similarly-sized competitive machines across a fleet. One machine can fill many roles on a job site.","[{""product_specs"":""Weight: 79 kg""},{""product_specs"":""Width: 347 mm""},{""product_specs"":""Length: 660 mm""},{""product_specs"":""Overall Height: 406 mm""},{""product_specs"":""Interface Type: Pin On""},{""product_specs"":""Required Hydraulics: None Required""}]"
"1718376194-30","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","482-6970: 2.3 m3 (3.0 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/482-6970","482-6970: 2.3 m3 (3.0 yd3), ISO Coupler, Bolt-On Cutting Edge","Performance Series Flat Floor, General Purpose Buckets utilize a long flat floor that delivers improved results when back dragging and grading.","Brand: Cat","Cat® Flat Floor Buckets are Performance Series, General Purpose Buckets that incorporate a specially designed long floor and a rear cutting edge to provide optimum results and productivity when performing light grading or back-dragging—while retaining all the premium loading-characteristic of the Performance Series.","[{""product_specs"":""Width: 2532 mm""},{""product_specs"":""Height: 1358 mm""},{""product_specs"":""Weight: 1052 kg""},{""product_specs"":""Length: 1331 mm""},{""product_specs"":""Capacity: 2.3 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376196-31","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","482-6960: 2.9 m3 (3.8 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/482-6960","482-6960: 2.9 m3 (3.8 yd3), ISO Coupler, Bolt-On Cutting Edge","Performance Series Flat Floor, General Purpose Buckets utilize a long flat floor that delivers improved results when back dragging and grading.","Brand: Cat","Cat® Flat Floor Buckets are Performance Series, General Purpose Buckets that incorporate a specially designed long floor and a rear cutting edge to provide optimum results and productivity when performing light grading or back-dragging—while retaining all the premium loading-characteristic of the Performance Series.","[{""product_specs"":""Width: 2727 mm""},{""product_specs"":""Height: 1439 mm""},{""product_specs"":""Weight: 1240 kg""},{""product_specs"":""Length: 1441 mm""},{""product_specs"":""Capacity: 2.9 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376198-32","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","482-6950: 2.5 m3 (3.3 yd3), ISO Coupler, Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/482-6950","482-6950: 2.5 m3 (3.3 yd3), ISO Coupler, Bolt-On Cutting Edge","Performance Series Flat Floor, General Purpose Buckets utilize a long flat floor that delivers improved results when back dragging and grading.","Brand: Cat","Cat® Flat Floor Buckets are Performance Series, General Purpose Buckets that incorporate a specially designed long floor and a rear cutting edge to provide optimum results and productivity when performing light grading or back-dragging—while retaining all the premium loading-characteristic of the Performance Series.","[{""product_specs"":""Width: 2727 mm""},{""product_specs"":""Height: 1358 mm""},{""product_specs"":""Weight: 1153 kg""},{""product_specs"":""Length: 1331 mm""},{""product_specs"":""Capacity: 2.5 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Cutting Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376201-33","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9767: 1.8 m3 (2.4 yd3), Pin On, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9767","481-9767: 1.8 m3 (2.4 yd3), Pin On, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2428 mm""},{""product_specs"":""Weight: 634.1 kg""},{""product_specs"":""Height: 1171 mm""},{""product_specs"":""Length: 1310 mm""},{""product_specs"":""Capacity: 1.8 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376203-34","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9766: 1.7 m3 (2.2 yd3), Pin On, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9766","481-9766: 1.7 m3 (2.2 yd3), Pin On, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2428 mm""},{""product_specs"":""Weight: 616 kg""},{""product_specs"":""Height: 1171 mm""},{""product_specs"":""Length: 1276 mm""},{""product_specs"":""Capacity: 1.7 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376205-35","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9765: 1.6 m3 (2.1 yd3), ISO Coupler, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9765","481-9765: 1.6 m3 (2.1 yd3), ISO Coupler, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2428 mm""},{""product_specs"":""Weight: 608.29 kg""},{""product_specs"":""Height: 1171 mm""},{""product_specs"":""Length: 1225 mm""},{""product_specs"":""Capacity: 1.6 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
"1718376207-36","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9764: 1.6 m3 (2.1 yd3), IT Coupler, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9764","481-9764: 1.6 m3 (2.1 yd3), IT Coupler, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2428 mm""},{""product_specs"":""Weight: 590.09 kg""},{""product_specs"":""Height: 1163 mm""},{""product_specs"":""Length: 1275 mm""},{""product_specs"":""Capacity: 1.6 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376210-37","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9763: 1.5 m3 (2.0 yd3), Pin On, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9763","481-9763: 1.5 m3 (2.0 yd3), Pin On, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2429 mm""},{""product_specs"":""Weight: 576.09 kg""},{""product_specs"":""Height: 1093 mm""},{""product_specs"":""Length: 1203 mm""},{""product_specs"":""Capacity: 1.5 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718376212-38","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9762: 1.5 m3 (2.0 yd3), IT Coupler, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9762","481-9762: 1.5 m3 (2.0 yd3), IT Coupler, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2429 mm""},{""product_specs"":""Weight: 567 kg""},{""product_specs"":""Height: 1093 mm""},{""product_specs"":""Length: 1238 mm""},{""product_specs"":""Capacity: 1.5 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718376214-39","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","481-9761: 1.4 m3 (1.8 yd3), ISO Coupler, Bolt-On Teeth","https://parts.cat.com/en/catcorp/481-9761","481-9761: 1.4 m3 (1.8 yd3), ISO Coupler, Bolt-On Teeth","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2429 mm""},{""product_specs"":""Weight: 550.2 kg""},{""product_specs"":""Height: 1093 mm""},{""product_specs"":""Length: 1155 mm""},{""product_specs"":""Capacity: 1.4 m³""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Interface Type: ISO Coupler""}]"
